tweet_id,tweet_date,tweet_year,tweet_month,tweet_text,dog_name,dog_stage,dog_score,total_score,number_of_times_retweeted,number_of_times_loved,number_of_dog_images,dog_breed,confidence_of_true_recognition,tweet_expanded_urls
722613351520608256,2016-04-20 02:30:23.000000,2016,4,Meet Schnitzel. He's a Tropicana Floofboop. Getting too big for his favorite basket. 12/10 just so damn fluffy https://t.co/qjd0UJKYUY,Schnitzel,None,12,10,1724,5145,1,Labrador_retriever,0.5309149999999999,https://twitter.com/dog_rates/status/722613351520608256/photo/1
721503162398597120,2016-04-17 00:58:53.000000,2016,4,This is Panda. He's happy af. 11/10 https://t.co/IOAk9i4UvE,Panda,None,11,10,1975,4825,4,Pomeranian,0.99775,"https://twitter.com/dog_rates/status/721503162398597120/photo/1,https://twitter.com/dog_rates/status/721503162398597120/photo/1,https://twitter.com/dog_rates/status/721503162398597120/photo/1,https://twitter.com/dog_rates/status/721503162398597120/photo/1"
720785406564900865,2016-04-15 01:26:47.000000,2016,4,This is Archie. He hears everything you say. Doesn't matter where you are. 12/10 https://t.co/0l4I8famYp,Archie,None,12,10,809,3228,1,Chihuahua,0.8964219999999999,https://twitter.com/dog_rates/status/720785406564900865/photo/1
720775346191278080,2016-04-15 00:46:48.000000,2016,4,This is Berkeley. He's in a predicament. 10/10 someone help him https://t.co/XSEXdQupej,Berkeley,None,10,10,712,2573,1,Newfoundland,0.48997,https://twitter.com/dog_rates/status/720775346191278080/photo/1
720415127506415616,2016-04-14 00:55:25.000000,2016,4,Garden's coming in nice this year. 10/10 https://t.co/5Lra3e4rrw,None,None,10,10,1581,4286,3,Rottweiler,0.990312,"https://twitter.com/dog_rates/status/720415127506415616/photo/1,https://twitter.com/dog_rates/status/720415127506415616/photo/1,https://twitter.com/dog_rates/status/720415127506415616/photo/1"
720389942216527872,2016-04-13 23:15:21.000000,2016,4,This is Ralphé. He patrols the lake. Looking for babes. 11/10 https://t.co/Pb6iMmo0wk,Ralphé,None,11,10,2650,6632,1,Pembroke,0.873977,https://twitter.com/dog_rates/status/720389942216527872/photo/1
720059472081784833,2016-04-13 01:22:10.000000,2016,4,This is Charleson. He lost his plunger. Looked everywhere. Can't find it. So sad. 9/10 would comfort https://t.co/pRHX8yn9Yu,Charleson,None,9,10,1184,4031,1,Mexican_hairless,0.451852,https://twitter.com/dog_rates/status/720059472081784833/photo/1
720043174954147842,2016-04-13 00:17:25.000000,2016,4,This is Neptune. He's a Snowy Swiss Mountain Floofapolis. Cheeky wink. Tongue nifty af. 11/10 would pet so firmly https://t.co/SoZq2Xoopv,Neptune,None,11,10,2112,5083,1,Samoyed,0.954517,https://twitter.com/dog_rates/status/720043174954147842/photo/1
719551379208073216,2016-04-11 15:43:12.000000,2016,4,This is Harnold. He accidentally opened the front facing camera. 10/10 get it together Harnold https://t.co/S6JHaSMtln,Harnold,None,10,10,2032,5245,1,malamute,0.873233,https://twitter.com/dog_rates/status/719551379208073216/photo/1
719367763014393856,2016-04-11 03:33:34.000000,2016,4,Meet Sid &amp; Murphy. Murphy floats alongside Sid and whispers motivational quotes in his ear. Magical af. Both 11/10 https://t.co/7mmjyearQW,Sid,None,11,10,781,2898,1,soft-coated_wheaten_terrier,0.050971,https://twitter.com/dog_rates/status/719367763014393856/photo/1
719339463458033665,2016-04-11 01:41:07.000000,2016,4,Say hello to Lucy and Sophie. They think they're the same size. Both 10/10 would snug at same time https://t.co/HW50zkcf2R,Lucy,None,10,10,1316,4566,1,golden_retriever,0.765778,https://twitter.com/dog_rates/status/719339463458033665/photo/1
719332531645071360,2016-04-11 01:13:34.000000,2016,4,This is Pippa. She managed to start the car but is waiting for you to buckle up before driving. Responsible af 11/10 https://t.co/htrlmC7saz,Pippa,None,11,10,1004,3539,1,Dandie_Dinmont,0.224415,https://twitter.com/dog_rates/status/719332531645071360/photo/1
718971898235854848,2016-04-10 01:20:33.000000,2016,4,This is Sadie. She is prepared for battle. 10/10 https://t.co/JRckDkZVRT,Sadie,None,10,10,1154,3616,1,golden_retriever,0.14039400000000002,https://twitter.com/dog_rates/status/718971898235854848/photo/1
718939241951195136,2016-04-09 23:10:47.000000,2016,4,This is Otis. Everybody look at Otis. 12/10 would probably faint while petting https://t.co/I9qoe1uEih,Otis,None,12,10,1858,5426,1,Pembroke,0.7663270000000001,https://twitter.com/dog_rates/status/718939241951195136/photo/1
718631497683582976,2016-04-09 02:47:55.000000,2016,4,We normally don't rate marshmallows but this one appears to be flawlessly toasted so I'll make an exception. 10/10 https://t.co/D9jbbmPmos,None,None,10,10,8508,19561,1,Pomeranian,0.993718,https://twitter.com/dog_rates/status/718631497683582976/photo/1
718613305783398402,2016-04-09 01:35:37.000000,2016,4,This is Carper. He's a Tortellini Angiosperm. In desperate need of a petting. 11/10 would hug softly https://t.co/lK9YDkRzPj,Carper,None,11,10,508,2521,1,Labrador_retriever,0.58458,https://twitter.com/dog_rates/status/718613305783398402/photo/1
718540630683709445,2016-04-08 20:46:50.000000,2016,4,Get you a pup that can do both. 10/10 https://t.co/zSbyvm62xZ,None,None,10,10,1070,2567,2,Maltese_dog,0.632289,"https://twitter.com/dog_rates/status/718540630683709445/photo/1,https://twitter.com/dog_rates/status/718540630683709445/photo/1"
718460005985447936,2016-04-08 15:26:28.000000,2016,4,Meet Bowie. He's listening for underground squirrels. Smart af. Left eye is considerably magical. 9/10 would so pet https://t.co/JyNmyjy3fe,Bowie,None,9,10,554,2795,1,Boston_bull,0.252781,https://twitter.com/dog_rates/status/718460005985447936/photo/1
718454725339934721,2016-04-08 15:05:29.000000,2016,4,"This pic is old but I hadn't seen it until today and had to share. Creative af. 13/10 very good boy, would pet well https://t.co/4kD16wMA1Z",None,None,13,10,1590,5042,1,unknown,0.0,https://twitter.com/dog_rates/status/718454725339934721/photo/1
718246886998687744,2016-04-08 01:19:36.000000,2016,4,This is Alexanderson. He's got a weird ass birth mark. Dreadful at fetch. Won't eat kibble. 3/10 wtf @Target https://t.co/FmxOpf2Sgl,Alexanderson,None,3,10,526,1998,1,Chihuahua,0.354488,https://twitter.com/dog_rates/status/718246886998687744/photo/1
718234618122661888,2016-04-08 00:30:51.000000,2016,4,This is Suki. She was born with a blurry tail (unfortunate). Next level tongue tho. 11/10 nifty hardwood https://t.co/05S8oYztgb,Suki,None,11,10,1060,4018,1,malamute,0.370152,https://twitter.com/dog_rates/status/718234618122661888/photo/1
717841801130979328,2016-04-06 22:29:56.000000,2016,4,This is Barclay. His father was a banana. 11/10 appeeling af https://t.co/ucOEfr2rjV,Barclay,None,11,10,623,2539,1,Brittany_spaniel,0.922876,https://twitter.com/dog_rates/status/717841801130979328/photo/1
717537687239008257,2016-04-06 02:21:30.000000,2016,4,People please. This is a Deadly Mediterranean Plop T-Rex. We only rate dogs. Only send in dogs. Thanks you... 11/10 https://t.co/2ATDsgHD4n,None,None,11,10,1935,5958,1,golden_retriever,0.779356,https://twitter.com/dog_rates/status/717537687239008257/photo/1
717421804990701568,2016-04-05 18:41:02.000000,2016,4,This is Ebby. She's a Zimbabwean Feta. Embarrassed by ridiculously squishy face. 9/10 would squeeze softly https://t.co/LBJqxMGaHi,Ebby,None,9,10,883,3262,2,miniature_pinscher,0.286479,"https://twitter.com/dog_rates/status/717421804990701568/photo/1,https://twitter.com/dog_rates/status/717421804990701568/photo/1"
717047459982213120,2016-04-04 17:53:31.000000,2016,4,This is Flávio (pronounced Baxter). He's a Benesnoop Cumberdog. Super rare. Symmetrical. 12/10 would pet so well https://t.co/fGgleFiBPq,Flávio,None,12,10,2015,6499,1,golden_retriever,0.983548,https://twitter.com/dog_rates/status/717047459982213120/photo/1
716802964044845056,2016-04-04 01:41:58.000000,2016,4,This is Link. He struggles with couches. 10/10 would assist https://t.co/SbX4e6Yg3o,Link,None,10,10,1243,4440,2,malinois,0.619577,"https://twitter.com/dog_rates/status/716802964044845056/photo/1,https://twitter.com/dog_rates/status/716802964044845056/photo/1"
716791146589110272,2016-04-04 00:55:01.000000,2016,4,Meet Jennifur. She's supposed to be navigating. Not even buckled up. Insubordinate &amp; churlish. 11/10 would still pet https://t.co/h0trcJohYO,Jennifur,None,11,10,1512,6208,1,Pomeranian,0.468751,https://twitter.com/dog_rates/status/716791146589110272/photo/1
716439118184652801,2016-04-03 01:36:11.000000,2016,4,This is Bluebert. He just saw that both #FinalFur match ups are split 50/50. Amazed af. 11/10 https://t.co/Kky1DPG4iq,Bluebert,None,11,50,222,2453,1,Siberian_husky,0.396495,https://twitter.com/dog_rates/status/716439118184652801/photo/1
716285507865542656,2016-04-02 15:25:47.000000,2016,4,This is Stephanus. She stays woke. 12/10 https://t.co/WIWabMngQZ,Stephanus,None,12,10,1144,2883,2,Yorkshire_terrier,0.43042,"https://twitter.com/dog_rates/status/716285507865542656/photo/1,https://twitter.com/dog_rates/status/716285507865542656/photo/1"
715928423106027520,2016-04-01 15:46:52.000000,2016,4,This is Bubbles. He's a Yorkshire Piccolope. 11/10 would snug aggressively https://t.co/3BhMojONxq,Bubbles,None,11,10,920,3305,1,pug,0.976685,https://twitter.com/dog_rates/status/715928423106027520/photo/1
715733265223708672,2016-04-01 02:51:22.000000,2016,4,This is a taco. We only rate dogs. Please only send in dogs. Dogs are what we rate. Not tacos. Thank you... 10/10 https://t.co/cxl6xGY8B9,None,None,10,10,1776,4841,1,Dandie_Dinmont,0.740229,https://twitter.com/dog_rates/status/715733265223708672/photo/1
715696743237730304,2016-04-01 00:26:15.000000,2016,4,Meet Toby. He's a Lithuanian High-Steppin Stickeroo. One of the more accomplished Stickeroos around. 10/10 so nifty https://t.co/cYPHuJYTjC,Toby,None,10,10,1355,4043,1,Staffordshire_bullterrier,0.427836,https://twitter.com/dog_rates/status/715696743237730304/photo/1
715680795826982913,2016-03-31 23:22:53.000000,2016,3,This is Zeus. He's downright fabulous. 12/10 https://t.co/sSugyyRuTp,Zeus,None,12,10,1707,4486,3,golden_retriever,0.990715,"https://twitter.com/dog_rates/status/715680795826982913/photo/1,https://twitter.com/dog_rates/status/715680795826982913/photo/1,https://twitter.com/dog_rates/status/715680795826982913/photo/1"
715360349751484417,2016-03-31 02:09:32.000000,2016,3,This is Bertson. He just wants to say hi. 11/10 would boop nose https://t.co/hwv7Wq6gDA,Bertson,None,11,10,1659,5673,1,unknown,0.0,https://twitter.com/dog_rates/status/715360349751484417/photo/1
715342466308784130,2016-03-31 00:58:29.000000,2016,3,This is Oscar. He's a world renowned snowball inspector. It's a ruff job but someone has to do it. 10/10 great guy https://t.co/vSufMAKm3C,Oscar,None,10,10,719,3143,2,West_Highland_white_terrier,0.597111,"https://twitter.com/dog_rates/status/715342466308784130/photo/1,https://twitter.com/dog_rates/status/715342466308784130/photo/1"
715220193576927233,2016-03-30 16:52:36.000000,2016,3,This is Nico. His selfie game is strong af. Excellent use of a sneaky tongue slip. 10/10 star material https://t.co/1OBdJkMOFx,Nico,None,10,10,688,2508,1,Chihuahua,0.584026,https://twitter.com/dog_rates/status/715220193576927233/photo/1
715200624753819648,2016-03-30 15:34:51.000000,2016,3,This is Michelangelope. He's half coffee cup. Rare af. 12/10 would hug until someone stopped me https://t.co/tvVDY0G911,Michelangelope,None,12,10,1987,5314,1,Chihuahua,0.956787,https://twitter.com/dog_rates/status/715200624753819648/photo/1
715009755312439296,2016-03-30 02:56:24.000000,2016,3,This is Siba. She's remarkably mobile. Very sleepy as well. 12/10 would happily transport https://t.co/TjnI33RE1i,Siba,None,12,10,1303,4325,1,Chihuahua,0.142288,https://twitter.com/dog_rates/status/715009755312439296/photo/1
714982300363173890,2016-03-30 01:07:18.000000,2016,3,This is Calbert. He forgot to clear his Google search history. 9/10 rookie mistake Calbert https://t.co/jRm5J3YCmj,Calbert,None,9,10,1085,3891,1,Brittany_spaniel,0.944376,https://twitter.com/dog_rates/status/714982300363173890/photo/1
714957620017307648,2016-03-29 23:29:14.000000,2016,3,This is Curtis. He's an Albino Haberdasher. Terrified of dandelions. They really spook him up. 10/10 it'll be ok pup https://t.co/s8YcfZrWhK,Curtis,None,10,10,1496,4282,1,Great_Pyrenees,0.251516,https://twitter.com/dog_rates/status/714957620017307648/photo/1
714631576617938945,2016-03-29 01:53:39.000000,2016,3,This is Benedict. He's a feisty pup. Needs a brushing. Portable af. Looks very angry actually. 4/10 might not pet https://t.co/3oeFfHjv0Z,Benedict,None,4,10,1058,3383,1,unknown,0.0,https://twitter.com/dog_rates/status/714631576617938945/photo/1
714606013974974464,2016-03-29 00:12:05.000000,2016,3,Here are two lil cuddly puppers. Both 12/10 would snug like so much https://t.co/zO4eb7C4tG,None,pupper,12,10,973,3764,1,Norfolk_terrier,0.293007,https://twitter.com/dog_rates/status/714606013974974464/photo/1
714258258790387713,2016-03-28 01:10:13.000000,2016,3,"Meet Travis and Flurp. Travis is pretty chill but Flurp can't lie down properly. 10/10 &amp; 8/10
get it together Flurp https://t.co/Akzl5ynMmE",Travis,None,10,10,755,3138,1,collie,0.176758,https://twitter.com/dog_rates/status/714258258790387713/photo/1
714251586676113411,2016-03-28 00:43:43.000000,2016,3,This is Thumas. He hates potted plants. 8/10 wtf Thumas https://t.co/rDVueNIcEi,Thumas,None,8,10,884,3385,2,soft-coated_wheaten_terrier,0.751962,"https://twitter.com/dog_rates/status/714251586676113411/photo/1,https://twitter.com/dog_rates/status/714251586676113411/photo/1"
714214115368108032,2016-03-27 22:14:49.000000,2016,3,Happy Easter from the squad! 🐇🐶 13/10 for all https://t.co/YMx4KWJUAB,None,None,13,10,923,2355,1,pug,0.533967,https://twitter.com/dog_rates/status/714214115368108032/photo/1
714141408463036416,2016-03-27 17:25:54.000000,2016,3,"I know we only rate dogs, but since it's Easter I guess we could rate a bunny for a change. 10/10 petable as hell https://t.co/O2RlKXigHu",None,None,10,10,1480,4473,1,Labrador_retriever,0.586951,https://twitter.com/dog_rates/status/714141408463036416/photo/1
713919462244790272,2016-03-27 02:43:58.000000,2016,3,This is Kanu. He's a Freckled Ticonderoga. Simply flawless. 12/10 would perform an elaborate heist to capture https://t.co/7vyAzIURrE,Kanu,None,12,10,816,3402,1,Siberian_husky,0.463223,https://twitter.com/dog_rates/status/713919462244790272/photo/1
713761197720473600,2016-03-26 16:15:05.000000,2016,3,This is Piper. She would really like that tennis ball core. Super sneaky tongue slip. 12/10 precious af https://t.co/QP6GHi5az9,Piper,None,12,10,1452,5068,2,Brittany_spaniel,0.797936,"https://twitter.com/dog_rates/status/713761197720473600/photo/1,https://twitter.com/dog_rates/status/713761197720473600/photo/1"
713411074226274305,2016-03-25 17:03:49.000000,2016,3,Here we see an extremely rare Bearded Floofmallow. Only a few left in the wild. 11/10 would pet with a purpose https://t.co/jVJJKlPbvq,None,None,11,10,1363,4582,1,Great_Pyrenees,0.720337,https://twitter.com/dog_rates/status/713411074226274305/photo/1
713177543487135744,2016-03-25 01:35:51.000000,2016,3,This is Lance. Lance doesn't give a shit. 10/10 we should all be more like Lance https://t.co/SqnG9Ap28J,Lance,None,10,10,2979,7474,1,whippet,0.734244,https://twitter.com/dog_rates/status/713177543487135744/photo/1
713175907180089344,2016-03-25 01:29:21.000000,2016,3,Say hello to Opie and Clarkus. Clarkus fell asleep so Opie buried him. Ruthless af 10/10 for both https://t.co/xT7XaY4gnW,Opie,None,10,10,1534,4622,1,malamute,0.430624,https://twitter.com/dog_rates/status/713175907180089344/photo/1
712809025985978368,2016-03-24 01:11:29.000000,2016,3,This is Stubert. He just arrived. 10/10 https://t.co/HVGs5aAKAn,Stubert,None,10,10,7095,19269,1,Labrador_retriever,0.8686709999999999,https://twitter.com/dog_rates/status/712809025985978368/photo/1
712717840512598017,2016-03-23 19:09:09.000000,2016,3,Please don't send in any more polar bears. We only rate dogs. Thank you... 10/10 https://t.co/83RGhdIQz2,None,None,10,10,5270,12811,1,Great_Pyrenees,0.732043,https://twitter.com/dog_rates/status/712717840512598017/photo/1
712668654853337088,2016-03-23 15:53:42.000000,2016,3,Say hello to Sunny and Roxy. They pull things out of water together. 10/10 for both https://t.co/88aedAmxcl,Sunny,None,10,10,1280,4311,3,Labrador_retriever,0.829058,"https://twitter.com/dog_rates/status/712668654853337088/photo/1,https://twitter.com/dog_rates/status/712668654853337088/photo/1,https://twitter.com/dog_rates/status/712668654853337088/photo/1"
712438159032893441,2016-03-23 00:37:48.000000,2016,3,This is Kane. He's a semi-submerged Haitian Huffleplop. Happy af. Sick waterfall. 11/10 would pat head approvingly https://t.co/7zjEC501Ul,Kane,None,11,10,1648,5525,1,Great_Pyrenees,0.069457,https://twitter.com/dog_rates/status/712438159032893441/photo/1
